ПозПредупредТОРО,ПланПредупрТОРО,Позиция предупред. ТОРО - описание,Группа плановиков,Единица оборудования,Вид работы ТОРО,Вид заказа,Тип техкарты,Группа,СчетГруппТехкарт,updated-counter,strategy_str_counter,gruppa_str_counter,"Трудоёмкость ТК, ч","Продолжительность операций ТК, ч"
162528,100000060627,ТО-4 БелАЗ 7451 СЛ №4,100,100000068230,ТО4,APP1,A,M0003986,О4,О4,2-0175_strО4,M0003986_strО4,"48,000","24,000"
162529,100000060628,ТО-1 БелАЗ 7451 СЛ №6,100,100000068232,ТО1,APP1,A,M0003986,О1,О1,2-0175_strО1,M0003986_strО1,"12,000","6,000"
162530,100000060628,ТО-2 БелАЗ 7451 СЛ №6,100,100000068232,ТО2,APP1,A,M0003986,О2,О2,2-0175_strО2,M0003986_strО2,"16,000","8,000"
162531,100000060628,ТО-3 БелАЗ 7451 СЛ №6,100,100000068232,ТО3,APP1,A,M0003986,О3,О3,2-0175_strО3,M0003986_strО3,"24,000","12,000"
162532,100000060628,ТО-4 БелАЗ 7451 СЛ №6,100,100000068232,ТО4,APP1,A,M0003986,О4,О4,2-0175_strО4,M0003986_strО4,"48,000","24,000"
162541,100000060751,ТР пневмосистемы БелАЗ 7547 №1,100,100000068227,ТР,APP1,A,O0003986,ТП,ТП,2-0289_strТП,O0003986_strТП,"0,000","0,000"
162542,100000060752,ТР гидросистемы БелАЗ 7547 №2,100,100000068228,ТР,APP1,A,O0003986,69,69,2-0289_str69,O0003986_str69,"0,000","0,000"
162543,100000060753,ТР двигателя БелАЗ 7547 №2,100,100000068228,ТР,APP1,A,O0003986,70,70,2-0289_str70,O0003986_str70,"0,000","0,000"
162544,100000060754,ТР трансмиссии БелАЗ 7547 №2,100,100000068228,ТР,APP1,A,O0003986,82,82,2-0289_str82,O0003986_str82,"0,000","0,000"
162545,100000060755,ТР ходовой части БелАЗ 7547 №2,100,100000068228,ТР,APP1,A,O0003986,85,85,2-0289_str85,O0003986_str85,"0,000","0,000"
162546,100000060756,ТР электрооборудования БелАЗ 7547 №2,100,100000068228,ТР,APP1,A,O0003986,87,87,2-0289_str87,O0003986_str87,"0,000","0,000"
162547,100000060757,ТР пневмосистемы БелАЗ 7547 №2,100,100000068228,ТР,APP1,A,O0003986,ТП,ТП,2-0289_strТП,O0003986_strТП,"0,000","0,000"
162548,100000060758,ТР гидросистемы БелАЗ 7547 №3,100,100000068229,ТР,APP1,A,O0003986,69,69,2-0289_str69,O0003986_str69,"0,000","0,000"
162549,100000060759,ТР двигателя БелАЗ 7547 №3,100,100000068229,ТР,APP1,A,O0003986,70,70,2-0289_str70,O0003986_str70,"0,000","0,000"
162550,100000060760,ТР трансмиссии БелАЗ 7547 №3,100,100000068229,ТР,APP1,A,O0003986,82,82,2-0289_str82,O0003986_str82,"0,000","0,000"
162551,100000060761,ТР ходовой части БелАЗ 7547 №3,100,100000068229,ТР,APP1,A,O0003986,85,85,2-0289_str85,O0003986_str85,"0,000","0,000"
162552,100000060762,ТР электрооборудования БелАЗ 7547 №3,100,100000068229,ТР,APP1,A,O0003986,87,87,2-0289_str87,O0003986_str87,"0,000","0,000"
162553,100000060763,ТР пневмосистемы БелАЗ 7547 №3,100,100000068229,ТР,APP1,A,O0003986,ТП,ТП,2-0289_strТП,O0003986_strТП,"0,000","0,000"
162554,100000060764,ТР гидросистемы БелАЗ 7547 №4,100,100000068230,ТР,APP1,A,O0003986,69,69,2-0289_str69,O0003986_str69,"0,000","0,000"
162555,100000060765,ТР двигателя БелАЗ 7547 №4,100,100000068230,ТР,APP1,A,O0003986,70,70,2-0289_str70,O0003986_str70,"0,000","0,000"
162556,100000060766,ТР трансмиссии БелАЗ 7547 №4,100,100000068230,ТР,APP1,A,O0003986,82,82,2-0289_str82,O0003986_str82,"0,000","0,000"
162557,100000060767,ТР ходовой части БелАЗ 7547 №4,100,100000068230,ТР,APP1,A,O0003986,85,85,2-0289_str85,O0003986_str85,"0,000","0,000"
162558,100000060768,ТР электрооборудования БелАЗ 7547 №4,100,100000068230,ТР,APP1,A,O0003986,87,87,2-0289_str87,O0003986_str87,"0,000","0,000"
162559,100000060769,ТР пневмосистемы БелАЗ 7547 №4,100,100000068230,ТР,APP1,A,O0003986,ТП,ТП,2-0289_strТП,O0003986_strТП,"0,000","0,000"
162560,100000060770,ТР гидросистемы БелАЗ 7547 №5,100,100000068231,ТР,APP1,A,O0003986,69,69,2-0289_str69,O0003986_str69,"0,000","0,000"
162561,100000060771,ТР двигателя БелАЗ 7547 №5,100,100000068231,ТР,APP1,A,O0003986,70,70,2-0289_str70,O0003986_str70,"0,000","0,000"
162562,100000060772,ТР трансмиссии БелАЗ 7547 №5,100,100000068231,ТР,APP1,A,O0003986,82,82,2-0289_str82,O0003986_str82,"0,000","0,000"
162563,100000060773,ТР ходовой части БелАЗ 7547 №5,100,100000068231,ТР,APP1,A,O0003986,85,85,2-0289_str85,O0003986_str85,"0,000","0,000"
162564,100000060774,ТР электрооборудования БелАЗ 7547 №5,100,100000068231,ТР,APP1,A,O0003986,87,87,2-0289_str87,O0003986_str87,"0,000","0,000"
162565,100000060775,ТР пневмосистемы БелАЗ 7547 №5,100,100000068231,ТР,APP1,A,O0003986,ТП,ТП,2-0289_strТП,O0003986_strТП,"0,000","0,000"
162566,100000060776,ТР гидросистемы БелАЗ 7547 №6,100,100000068232,ТР,APP1,A,O0003986,69,69,2-0289_str69,O0003986_str69,"0,000","0,000"
162567,100000060777,ТР двигателя БелАЗ 7547 №6,100,100000068232,ТР,APP1,A,O0003986,70,70,2-0289_str70,O0003986_str70,"0,000","0,000"
162568,100000060778,ТР трансмиссии БелАЗ 7547 №6,100,100000068232,ТР,APP1,A,O0003986,82,82,2-0289_str82,O0003986_str82,"0,000","0,000"
162569,100000060779,ТР ходовой части БелАЗ 7547 №6,100,100000068232,ТР,APP1,A,O0003986,85,85,2-0289_str85,O0003986_str85,"0,000","0,000"
162570,100000060780,ТР электрооборудования БелАЗ 7547 №6,100,100000068232,ТР,APP1,A,O0003986,87,87,2-0289_str87,O0003986_str87,"0,000","0,000"
162571,100000060781,ТР пневмосистемы БелАЗ 7547 №6,100,100000068232,ТР,APP1,A,O0003986,ТП,ТП,2-0289_strТП,O0003986_strТП,"0,000","0,000"
163013,100000060827,Текущий ремонт,100,100000068268,ТР,APP1,A,M0010918,70,70,2-0194_str70,M0010918_str70,"108,000","36,000"
163014,100000060828,Текущий ремонт,100,100000068268,ТР,APP1,A,M0010918,85,85,2-0194_str85,M0010918_str85,"144,000","48,000"
163015,100000060829,Капитальный ремонт,100,100000068268,КР,APP1,A,M0010918,27,27,2-0252_str27,M0010918_str27,"48,000","24,000"
163016,100000061030,Капитальный ремонт,100,100000009181,КР,APP1,A,N0000378,27,27,2-0252_str27,N0000378_str27,"48,000","24,000"
163017,100000061031,Капитальный ремонт,100,100000009181,КР,APP1,A,N0000378,34,34,2-0651_str34,N0000378_str34,"432,000","144,000"
163018,100000061032,Капитальный ремонт,100,100000009182,КР,APP1,A,N0000378,27,27,2-0252_str27,N0000378_str27,"48,000","24,000"
163019,100000061033,Капитальный ремонт,100,100000009182,КР,APP1,A,N0000378,34,34,2-0651_str34,N0000378_str34,"432,000","144,000"
163020,100000061034,КР навесного оборудования,100,100000009180,КР,APP1,A,M0000376,27,27,2-0252_str27,M0000376_str27,"48,000","24,000"
163069,100000060852,Техническое обслуживание 1,200,100000024139,ТО1,APP1,A,O0000976,ТО,ТО,1-0140_strТО,O0000976_strТО,"4,400","4,000"
163070,100000060852,Техническое обслуживание 2,200,100000024139,ТО2,APP1,A,O0000976,Т1,Т1,1-0140_strТ1,O0000976_strТ1,"10,800","6,900"
163071,100000060852,Техническое обслуживание 3,200,100000024139,ТО3,APP1,A,O0000976,Т2,Т2,1-0140_strТ2,O0000976_strТ2,"18,800","10,900"
163407,100000061024,Техническое обслуживание 1,100,100000054808,ТО1,APP1,,,,,2-0390_strnan,nan_strnan,,
163408,100000061024,Техническое обслуживание 2,100,100000054808,ТО2,APP1,,,,,2-0390_strnan,nan_strnan,,
163409,100000061024,Техническое обслуживание 3,100,100000054808,ТО3,APP1,,,,,2-0390_strnan,nan_strnan,,
163410,100000061024,Техническое обслуживание 4,100,100000054808,ТО4,APP1,,,,,2-0390_strnan,nan_strnan,,
163411,100000061024,Техническое обслуживание 5,100,100000054808,ТО5,APP1,,,,,2-0390_strnan,nan_strnan,,
163412,100000061024,Техническое обслуживание 6,100,100000054808,ТО6,APP1,,,,,2-0390_strnan,nan_strnan,,
163413,100000061025,Текущий ремонт 1,100,100000054808,ТР1,APP1,,,,,2-0391_strnan,nan_strnan,,
163414,100000061025,Текущий ремонт 2,100,100000054808,ТР2,APP1,,,,,2-0391_strnan,nan_strnan,,
163415,100000061025,Текущий ремонт 3,100,100000054808,ТР3,APP1,,,,,2-0391_strnan,nan_strnan,,
163416,100000061025,Текущий ремонт 4,100,100000054808,ТР4,APP1,,,,,2-0391_strnan,nan_strnan,,
163417,100000061026,КР ходовой части,100,100000054808,КР,APP1,A,A0003623,34,34,2-0481_str34,A0003623_str34,"477,000","456,000"
163418,100000061027,Замена двигателя,100,100000054808,ЗМН,APP1,A,A0003623,ЗД,ЗД,2-0512_strЗД,A0003623_strЗД,"40,000","20,000"
163419,100000061028,ТР вращателя,100,100000054808,ТР,APP1,A,A0003623,ТВ,ТВ,2-0618_strТВ,A0003623_strТВ,"32,000","32,000"
163420,100000061029,Техническое обслуживание 1,100,100000054809,ТО1,APP1,,,,,2-0390_strnan,nan_strnan,,
163421,100000061029,Техническое обслуживание 2,100,100000054809,ТО2,APP1,,,,,2-0390_strnan,nan_strnan,,
163422,100000061029,Техническое обслуживание 3,100,100000054809,ТО3,APP1,,,,,2-0390_strnan,nan_strnan,,
163423,100000061029,Техническое обслуживание 4,100,100000054809,ТО4,APP1,,,,,2-0390_strnan,nan_strnan,,
163424,100000061029,Техническое обслуживание 5,100,100000054809,ТО5,APP1,,,,,2-0390_strnan,nan_strnan,,
163425,100000061029,Техническое обслуживание 6,100,100000054809,ТО6,APP1,,,,,2-0390_strnan,nan_strnan,,
163426,100000061040,Текущий ремонт 1,100,100000054809,ТР1,APP1,,,,,2-0391_strnan,nan_strnan,,
163427,100000061040,Текущий ремонт 2,100,100000054809,ТР2,APP1,,,,,2-0391_strnan,nan_strnan,,
163428,100000061040,Текущий ремонт 3,100,100000054809,ТР3,APP1,,,,,2-0391_strnan,nan_strnan,,
163429,100000061040,Текущий ремонт 4,100,100000054809,ТР4,APP1,,,,,2-0391_strnan,nan_strnan,,
163430,100000061041,КР ходовой части,100,100000054809,КР,APP1,A,A0003623,34,34,2-0481_str34,A0003623_str34,"477,000","456,000"
163431,100000061042,Замена двигателя,100,100000054809,ЗМН,APP1,A,A0003623,ЗД,ЗД,2-0512_strЗД,A0003623_strЗД,"40,000","20,000"
163432,100000061043,ТР вращателя,100,100000054809,ТР,APP1,A,A0003623,ТВ,ТВ,2-0618_strТВ,A0003623_strТВ,"32,000","32,000"
163441,100000061035,КР ходовой части,100,100000009180,КР,APP1,A,M0000376,34,34,2-0651_str34,M0000376_str34,"432,000","144,000"
163444,100000061037,Станок буровой DML LP №77,100,100000068241,ТО1,APP1,,,,,2-0390_strnan,nan_strnan,,
163445,100000061037,Станок буровой DML LP №77,100,100000068241,ТО2,APP1,,,,,2-0390_strnan,nan_strnan,,
163446,100000061037,Станок буровой DML LP №77,100,100000068241,ТО3,APP1,,,,,2-0390_strnan,nan_strnan,,
163447,100000061037,Станок буровой DML LP №77,100,100000068241,ТО4,APP1,,,,,2-0390_strnan,nan_strnan,,
163448,100000061037,Станок буровой DML LP №77,100,100000068241,ТО5,APP1,,,,,2-0390_strnan,nan_strnan,,
163449,100000061037,Станок буровой DML LP №77,100,100000068241,ТО6,APP1,,,,,2-0390_strnan,nan_strnan,,
163450,100000061038,Станок буровой DML LP №77,100,100000068241,ТР1,APP1,,,,,2-0391_strnan,nan_strnan,,
163451,100000061038,Станок буровой DML LP №77,100,100000068241,ТР2,APP1,,,,,2-0391_strnan,nan_strnan,,
163452,100000061038,Станок буровой DML LP №77,100,100000068241,ТР3,APP1,,,,,2-0391_strnan,nan_strnan,,
163453,100000061038,Станок буровой DML LP №77,100,100000068241,ТР4,APP1,,,,,2-0391_strnan,nan_strnan,,
163454,100000061039,КР ходовой части,100,100000068241,КР,APP1,A,A0003623,34,34,2-0481_str34,A0003623_str34,"477,000","456,000"
163455,100000061070,Станок буровой DML LP №77,100,100000068241,ЗМН,APP1,A,A0003623,ЗД,ЗД,2-0512_strЗД,A0003623_strЗД,"40,000","20,000"
163456,100000061071,Станок буровой DML LP №77,100,100000068241,ТР,APP1,A,A0003623,ТВ,ТВ,2-0618_strТВ,A0003623_strТВ,"32,000","32,000"
163457,100000061072,Станок буровой DML LP №78,100,100000072782,ТО1,APP1,,,,,2-0390_strnan,nan_strnan,,
163458,100000061072,Станок буровой DML LP №78,100,100000072782,ТО2,APP1,,,,,2-0390_strnan,nan_strnan,,
163459,100000061072,Станок буровой DML LP №78,100,100000072782,ТО3,APP1,,,,,2-0390_strnan,nan_strnan,,
163460,100000061072,Станок буровой DML LP №78,100,100000072782,ТО4,APP1,,,,,2-0390_strnan,nan_strnan,,
163471,100000061068,Станок буровой DML LP №78,100,100000072782,ЕСО,AETG,A,A0003623,ЕО,ЕО,1-2000_strЕО,A0003623_strЕО,"0,500","0,500"
163472,100000061069,Станок буровой DML LP №79,100,100000072783,ЕСО,AETG,A,A0003623,ЕО,ЕО,1-2000_strЕО,A0003623_strЕО,"0,500","0,500"
163473,100000061090,Замена футеровка,100,100000071701,ЗМН,APP1,A,A0010908,ЗУ,ЗУ,1-0214_strЗУ,A0010908_strЗУ,"72,000","24,000"
163474,100000061091,Техническое обслуживание 1,100,100000071701,ТО1,APP1,A,A0010908,О1,О1,2-0377_strО1,A0010908_strО1,"19,800","10,400"
163475,100000061091,Техническое обслуживание 2,100,100000071701,ТО2,APP1,A,A0010908,О2,О2,2-0377_strО2,A0010908_strО2,"36,000","19,900"
163476,100000061092,Текущий ремонт 1,100,100000071701,ТР1,APP1,A,A0010908,Т1,Т1,2-0654_strТ1,A0010908_strТ1,"81,000","42,400"
163477,100000061092,Текущий ремонт 2,100,100000071701,ТР2,APP1,A,A0010908,Т2,Т2,2-0654_strТ2,A0010908_strТ2,"277,000","123,000"
163478,100000061092,Текущий ремонт 3,100,100000071701,ТР3,APP1,A,A0010908,Т3,Т3,2-0654_strТ3,A0010908_strТ3,"600,800","279,400"
163479,100000061092,Капитальный ремонт,100,100000071701,КР,APP1,A,A0010908,КР,КР,2-0654_strКР,A0010908_strКР,"5 600,000","1 800,000"
163480,300000003250,Ежесменное ТО смена 1,100,100000071701,ЕСО,AETG,E,6235,ЕО,ЕО,1-2000_strЕО,6235_strЕО,,
163501,100000061072,Станок буровой DML LP №78,100,100000072782,ТО5,APP1,,,,,2-0390_strnan,nan_strnan,,
163502,100000061072,Станок буровой DML LP №78,100,100000072782,ТО6,APP1,,,,,2-0390_strnan,nan_strnan,,
163503,100000061073,Станок буровой DML LP №78,100,100000072782,ТР1,APP1,,,,,2-0391_strnan,nan_strnan,,
163504,100000061073,Станок буровой DML LP №78,100,100000072782,ТР2,APP1,,,,,2-0391_strnan,nan_strnan,,
163505,100000061073,Станок буровой DML LP №78,100,100000072782,ТР3,APP1,,,,,2-0391_strnan,nan_strnan,,
163506,100000061073,Станок буровой DML LP №78,100,100000072782,ТР4,APP1,,,,,2-0391_strnan,nan_strnan,,
163507,100000061074,Станок буровой DML LP №78,100,100000072782,КР,APP1,A,A0003623,34,34,2-0481_str34,A0003623_str34,"477,000","456,000"
163508,100000061075,Станок буровой DML LP №78,100,100000072782,ЗМН,APP1,A,A0003623,ЗД,ЗД,2-0512_strЗД,A0003623_strЗД,"40,000","20,000"
163509,100000061076,Станок буровой DML LP №78,100,100000072782,ТР,APP1,A,A0003623,ТВ,ТВ,2-0618_strТВ,A0003623_strТВ,"32,000","32,000"
163510,100000061077,Станок буровой DML LP №79,100,100000072783,ТО1,APP1,,,,,2-0390_strnan,nan_strnan,,
163511,100000061077,Станок буровой DML LP №79,100,100000072783,ТО2,APP1,,,,,2-0390_strnan,nan_strnan,,
163512,100000061077,Станок буровой DML LP №79,100,100000072783,ТО3,APP1,,,,,2-0390_strnan,nan_strnan,,
163513,100000061077,Станок буровой DML LP №79,100,100000072783,ТО4,APP1,,,,,2-0390_strnan,nan_strnan,,
163514,100000061077,Станок буровой DML LP №79,100,100000072783,ТО5,APP1,,,,,2-0390_strnan,nan_strnan,,
163515,100000061077,Станок буровой DML LP №79,100,100000072783,ТО6,APP1,,,,,2-0390_strnan,nan_strnan,,
163516,100000061078,Станок буровой DML LP №79,100,100000072783,ТР1,APP1,,,,,2-0391_strnan,nan_strnan,,
163517,100000061078,Станок буровой DML LP №79,100,100000072783,ТР2,APP1,,,,,2-0391_strnan,nan_strnan,,
163518,100000061078,Станок буровой DML LP №79,100,100000072783,ТР3,APP1,,,,,2-0391_strnan,nan_strnan,,
163519,100000061078,Станок буровой DML LP №79,100,100000072783,ТР4,APP1,,,,,2-0391_strnan,nan_strnan,,
163520,100000061079,Станок буровой DML LP №79,100,100000072783,КР,APP1,A,A0003623,34,34,2-0481_str34,A0003623_str34,"477,000","456,000"
163521,100000061080,Станок буровой DML LP №79,100,100000072783,ЗМН,APP1,A,A0003623,ЗД,ЗД,2-0512_strЗД,A0003623_strЗД,"40,000","20,000"
163522,100000061081,Станок буровой DML LP №79,100,100000072783,ТР,APP1,A,A0003623,ТВ,ТВ,2-0618_strТВ,A0003623_strТВ,"32,000","32,000"
163541,300000003250,Ежесменное ТО смена 2,100,100000071701,ЕСО,AETG,E,6235,ЕО,ЕО,1-2000_strЕО,6235_strЕО,,
163561,100000061100,ТР для 793D,100,100000065514,ТР,APP1,,,,,1-2007_strnan,nan_strnan,,
163562,100000061101,ТР для 793D,100,100000065515,ТР,APP1,A,A0006968,ТР,ТР,1-0215_strТР,A0006968_strТР,"41,000","24,000"
163581,300000003260,Ежесменное ТО смена 1,100,100000068241,ЕСО,AETG,A,A0003623,ЕО,ЕО,1-2000_strЕО,A0003623_strЕО,"0,500","0,500"
163582,300000003260,Ежесменное ТО смена 2,100,100000068241,ЕСО,AETG,A,A0003623,ЕО,ЕО,1-2000_strЕО,A0003623_strЕО,"0,500","0,500"
163583,300000003261,Ежесменное ТО смена 1,100,100000072782,ЕСО,AETG,A,A0003623,ЕО,ЕО,1-2000_strЕО,A0003623_strЕО,"0,500","0,500"
163584,300000003261,Ежесменное ТО смена 2,100,100000072782,ЕСО,AETG,A,A0003623,ЕО,ЕО,1-2000_strЕО,A0003623_strЕО,"0,500","0,500"
163585,100000061340,Техническое обслуживание 1,100,100000022742,ТО1,APP1,A,M0000010,О1,О1,2-0175_strО1,M0000010_strО1,"0,000","0,000"
163586,100000061340,Станок буровой DML HP 1450 №1110,100,100000022742,ТО2,APP1,A,M0000010,О2,О2,2-0175_strО2,M0000010_strО2,"0,000","0,000"
163587,100000061340,Станок буровой DML HP 1450 №1110,100,100000022742,ТО3,APP1,A,M0000010,О3,О3,2-0175_strО3,M0000010_strО3,"0,000","0,000"
163588,100000061340,Станок буровой DML HP 1450 №1110,100,100000022742,ТО4,APP1,A,M0000010,О4,О4,2-0175_strО4,M0000010_strО4,"0,000","0,000"
163589,100000061340,Станок буровой DML HP 1450 №1110,100,100000022742,ТО5,APP1,A,M0000010,О5,О5,2-0175_strО5,M0000010_strО5,"0,000","0,000"
163601,300000003270,Ежесменное ТО смена 1,100,100000073309,ЕСО,AETG,E,6236,ЕО,ЕО,1-2000_strЕО,6236_strЕО,,
163602,300000003270,Ежесменное ТО смена 2,100,100000073309,ЕСО,AETG,E,6236,ЕО,ЕО,1-2000_strЕО,6236_strЕО,,
163603,100000061110,КР ходовой части,100,100000073309,КР,APP1,A,A0010909,34,34,2-0481_str34,A0010909_str34,"650,000","480,000"
163604,100000061111,Замена двигателя,100,100000073309,ЗМН,APP1,A,A0010909,ЗД,ЗД,2-0608_strЗД,A0010909_strЗД,"56,000","28,000"
163605,100000061112,Техническое обслуживание 1,100,100000073309,ТО1,APP1,A,A0010909,О1,О1,2-0615_strО1,A0010909_strО1,"8,000","8,000"
163606,100000061112,Техническое обслуживание 2,100,100000073309,ТО2,APP1,A,A0010909,О2,О2,2-0615_strО2,A0010909_strО2,"10,000","10,000"
163607,100000061112,Техническое обслуживание 3,100,100000073309,ТО3,APP1,A,A0010909,О3,О3,2-0615_strО3,A0010909_strО3,"12,000","12,000"
