Единица оборудования,Техническое место,Выбранная строка,Тип техкарты,Группа,СчетГруппТехкарт,ТкстТехкрт,"Трудоёмкость ТК, ч","Продолжительность операций ТК, ч",Завод,Группа плановиков,Страт. предупр. ТОРО,Внешний идентификатор техкарты
,,,A,MF0857,61,ТО2 рабочего оборудования,27,14,1504,100,2-706,КС-5576К_E17_02
,,,A,MF0857,О1,ТО1 Автокран КС-5576,4,1,1504,100,2-0237,КС-5576К_E17_02
,,,A,MF0857,О2,ТО2 Автокран КС-5576,15,8,1504,100,2-0237,КС-5576К_E17_02
,,,A,MF0857,Р0,ТР рабочего оборудования,"102,5",1,1504,100,2-706,КС-5576К_E17_02
,,,A,MF0857,РТ,Текущий ремонт по времени,0,43,1504,100,1-2007,КС-5576К_E17_02
,,,A,MF0857,СО,СТО Автокран КС-5576,30,13,1504,100,1-2000,КС-5576К_E17_02
,,,A,MF0860,59,ТО1 рабочего оборудования,8,4,1504,100,2-706,КС-65717_E17_02
,,,A,MF0860,61,ТО2 рабочего оборудования,27,14,1504,100,2-706,КС-65717_E17_02
,,,A,MF0860,О1,ТО1 КС-65717,4,1,1504,100,2-0237,КС-65717_E17_02
,,,A,MF0860,О2,ТО2 КС-65717,42,"21,5",1504,100,2-0237,КС-65717_E17_02
,,,A,MF0860,Р0,Текущий ремонт по времени,"102,5",1,1504,100,2-706,КС-65717_E17_02
,,,A,MF0860,РТ,Текущий ремонт по времени,0,43,1504,100,1-2007,КС-65717_E17_02
,,,A,MF0860,СО,СТО КС-65717,35,"15,5",1504,100,1-2000,КС-65717_E17_02
,,,A,MF0915,О1,Техническое обслуживание 1,6,2,1504,100,2-1991,50D-7AE_E17_10
,,,A,MF0915,О2,Техническое обслуживание 2,10,6,1504,100,2-1991,50D-7AE_E17_10
,,,A,MF0915,О3,Техническое обслуживание 3,18,10,1504,100,2-1991,50D-7AE_E17_10
,,,A,MF0915,РТ,Текущий ремонт по времени,0,50,1504,100,1-2007,50D-7AE_E17_10
,,,A,MF0915,СО,СТО 50D-7AE_,22,10,1504,100,1-2000,50D-7AE_E17_10
,,,A,MF0917,О1,Техническое обслуживание 1,8,3,1504,100,2-1988,DIECI HERCULES 210.10_E17_10
,,,A,MF0917,О2,Техническое обслуживание 2,14,6,1504,100,2-1988,DIECI HERCULES 210.10_E17_10
,,,A,MF0917,О3,Техническое обслуживание 3,21,9,1504,100,2-1988,DIECI HERCULES 210.10_E17_10
,,,A,MF0917,РТ,Текущий ремонт по времени,0,50,1504,100,1-2007,DIECI HERCULES 210.10_E17_10
,,,A,MF0917,СО,СТО Dieci Hercules,23,11,1504,100,1-2000,DIECI HERCULES 210.10_E17_10
,,,A,MF0918,О1,Техническое обслуживание 1,8,3,1504,100,2-1988,DIECI ICARUS 40.17_E17_10
,,,A,MF0918,О2,Техническое обслуживание 2,14,6,1504,100,2-1988,DIECI ICARUS 40.17_E17_10
,,,A,MF0918,О3,Техническое обслуживание 3,21,9,1504,100,2-1988,DIECI ICARUS 40.17_E17_10
,,,A,MF0918,РТ,Текущий ремонт по времени,0,50,1504,100,1-2007,DIECI ICARUS 40.17_E17_10
,,,A,MF0918,СО,Сезонное ТО,23,11,1504,100,1-2000,DIECI ICARUS 40.17_E17_10
,,,A,MF0924,О1,Техническое обслуживание 1,4,1,1504,100,2-1991,FD30T-17_E17_10
,,,A,MF0924,О2,Техническое обслуживание 2,12,5,1504,100,2-1991,FD30T-17_E17_10
,,,A,MF0924,О3,Техническое обслуживание 3,19,8,1504,100,2-1991,FD30T-17_E17_10
,,,A,MF0924,РТ,Текущий ремонт по времени,0,50,1504,100,1-2007,FD30T-17_E17_10
,,,A,MF0924,СО,СТО  FD30T-17,22,10,1504,100,1-2000,FD30T-17_E17_10
,,,A,MF0924,ТР,ТР  FD30T-17,0,0,1504,100,2-0238,FD30T-17_E17_10
,,,A,MF0933,О1,Техническое обслуживание 1,8,3,1504,100,2-0238,MT 1840_E17_10
,,,A,MF0933,О2,Техническое обслуживание 2,14,6,1504,100,2-0238,MT 1840_E17_10
,,,A,MF0933,О3,Техническое обслуживание 3,21,9,1504,100,2-0238,MT 1840_E17_10
,,,A,MF0933,СО,Сезонное ТО,23,11,1504,100,1-2000,MT 1840_E17_10
,,,A,MF0933,ТР,ТР  MT 1840,0,50,1504,100,1-2007,MT 1840_E17_10
,,,A,MF0934,О1,Техническое обслуживание 1,8,3,1504,100,2-0238,MT-X 1440 SLT_E17_10
,,,A,MF0934,О2,Техническое обслуживание 2,14,6,1504,100,2-0238,MT-X 1440 SLT_E17_10
,,,A,MF0934,О3,Техническое обслуживание 3,21,9,1504,100,2-0238,MT-X 1440 SLT_E17_10
,,,A,MF0934,СО,СТО  MT-X 1440,23,11,1504,100,1-2000,MT-X 1440 SLT_E17_10
,,,A,MF0934,ТР,ТР MT-X 1440,0,50,1504,100,1-2007,MT-X 1440 SLT_E17_10
,,,A,MF0937,О1,ТО1  SK820-5,6,2,1504,100,2-0238,SK820-5 TURBO_E17_10
,,,A,MF0937,О2,ТО2  SK820-5,8,5,1504,100,2-0238,SK820-5 TURBO_E17_10
,,,A,MF0937,О3,ТО3 SK820-5,19,8,1504,100,2-0238,SK820-5 TURBO_E17_10
,,,A,MF0937,СО,СТО SK820-5,22,10,1504,100,1-2000,SK820-5 TURBO_E17_10
,,,A,MF0937,ТР,ТР SK820-5,0,1,1504,100,1-2007,SK820-5 TURBO_E17_10
,,,A,MF0946,О1,Техническое обслуживание 1,4,1,1504,100,2-1993,ВП-05-11_E17_10
,,,A,MF0946,О2,Техническое обслуживание 2,8,5,1504,100,2-1993,ВП-05-11_E17_10
,,,A,MF0946,О3,Техническое обслуживание 3,16,8,1504,100,2-1993,ВП-05-11_E17_10
,,,A,MF0946,РТ,Текущий ремонт по времени,0,50,1504,100,1-2007,ВП-05-11_E17_10
,,,A,MF0946,СО,Сезонное ТО,21,10,1504,100,1-2000,ВП-05-11_E17_10
,,,A,MF11399,О1,Техническое обслуживание 1,5,2,1504,100,2-2015,КДМ 522002_E04_04
,,,A,MF11399,О2,Техническое обслуживание 2,19,10,1504,100,2-2015,КДМ 522002_E04_04
,,,A,MF11399,РТ,Текущий ремонт,0,1,1504,100,1-2007,КДМ 522002_E04_04
,,,A,MF11399,СО,Сезонное ТО,21,15,1504,100,1-2000,КДМ 522002_E04_04
,,,A,MF11408,О1,Техническое обслуживание 1,4,1,1504,100,2-0235,УЗСТ 5861-28_E04_01
,,,A,MF11408,О2,Техническое обслуживание 2,16,8,1504,100,2-0235,УЗСТ 5861-28_E04_01
,,,A,MF11408,РТ,Текущий ремонт по времени,0,1,1504,100,1-2007,УЗСТ 5861-28_E04_01
,,,A,MF11408,СО,Сезонное ТО,18,12,1504,100,1-2000,УЗСТ 5861-28_E04_01
,,,A,MF11433,РТ,Текущий ремонт по времени,0,1,1504,100,1-2007,ЧМЗАП-99064С_E04_06
,,,A,MF2356,РТ,Текущий ремонт (Трудозатраты Энергетика),830,"0,1",1504,200,1-2007,"КТПН 630квт 6/0,4_E52_04"
,,,A,MF2672,О1,Техническое обслуживание 1,2,5,1504,100,2-0235,7074А6-50_E04_03
,,,A,MF2672,О2,Техническое обслуживание 2,10,19,1504,100,2-0235,7074А6-50_E04_03
,,,A,MF2672,РТ,Текущий ремонт по времени,0,40,1504,100,1-2007,7074А6-50_E04_03
,,,A,MF2672,СО,Сезонное ТО,15,21,1504,100,1-2000,7074А6-50_E04_03
,,,A,MF3830,РТ,Текущий ремонт по времени,0,32,1504,100,1-2007,
,,,A,MF3830,СО,Сезонное ТО,0,7,1504,100,1-2000,PATROL_E04_01
,,,A,MF3830,ТО,Техническое обслуживание (УСО),0,5,1504,100,2-2011,PATROL_E04_01
,,,A,MF3839,О1,Техническое обслуживание 1,5,2,1504,100,2-2015,УЗСТ 6619-66_E04_03
,,,A,MF3839,О2,Техническое обслуживание 2,19,11,1504,100,2-2015,УЗСТ 6619-66_E04_03
,,,A,MF3839,РТ,Текущий ремонт по времени,0,33,1504,100,1-2007,УЗСТ 6619-66_E04_03
,,,A,MF3839,СО,Сезонное ТО,21,16,1504,100,1-2000,УЗСТ 6619-66_E04_03
,,,A,N0000001,70,(70) 785C,"88,5","51,7",1200,100,2-0256,785C_E01_01
,,,A,N0000001,87,(87) 785C,17,14,1200,100,2-0260,785C_E01_01
,,,A,N0000001,ЗГ,(ЗГ) 785C,"196,5",85,1200,100,2-0257,785C_E01_01
,,,A,N0000001,ЗД,(ЗД) 785C,"214,5","106,5",1200,100,2-0256,785C_E01_01
,,,A,N0000001,ЗЗ,(ЗЗ) 785C,"77,8","33,8",1200,100,2-0259,785C_E01_01
,,,A,N0000001,ЗК,(ЗК) 785C,"59,5","34,5",1200,100,2-0264,785C_E01_01
,,,A,N0000001,ЗП,(ЗП) 785C,72,"34,5",1200,100,2-0258,785C_E01_01
,,,A,N0000001,ЗС,(ЗС) 785C,"19,7",14,1200,100,2-0286,785C_E01_01
,,,A,N0000001,О1,(О1) 785C,"32,5","26,4",1200,100,2-0255,785C_E01_01
,,,A,N0000001,О2,(О2) 785C,"41,9","34,3",1200,100,2-0255,785C_E01_01
,,,A,N0000001,О3,(О3) 785C,"48,2","39,1",1200,100,2-0255,785C_E01_01
,,,A,N0000001,О4,(О4) 785C,"83,2","68,6",1200,100,2-0255,785C_E01_01
,,,A,N0000001,О5,(О5) 785C,"178,2","90,1",1200,100,2-0255,785C_E01_01
,,,A,N0000001,ТП,(ТП) 785C,46,18,1200,100,2-0261,785C_E01_01
,,,A,N0000001,ТУ,(ТУ) 785C,92,45,1200,100,2-0262,785C_E01_01
,,,A,N0000002,69,(69) HD1500-8,67,26,1200,100,2-0266,HD1500-8_E01_01
,,,A,N0000002,ЗД,(ЗД) HD1500-8,"269,5","121,5",1200,100,2-0269,HD1500-8_E01_01
,,,A,N0000002,ЗЗ,(ЗЗ) HD1500-8,"66,8","27,3",1200,100,2-0259,HD1500-8_E01_01
,,,A,N0000002,ЗК,(ЗК) HD1500-8,"206,2","94,45",1200,100,2-0285,HD1500-8_E01_01
,,,A,N0000002,ЗП,(ЗП) HD1500-8,"80,6","37,8",1200,100,2-0258,HD1500-8_E01_01
,,,A,N0000002,ЗС,(ЗС) HD1500-8,"19,7",14,1200,100,2-0286,HD1500-8_E01_01
,,,A,N0000002,О1,(О1) HD1500-8,"11,8","10,5",1200,100,2-0175,HD1500-8_E01_01
,,,A,N0000002,О2,(О2) HD1500-8,"15,7","13,9",1200,100,2-0175,HD1500-8_E01_01
,,,A,N0000002,О3,(О3) HD1500-8,"22,1","20,1",1200,100,2-0175,HD1500-8_E01_01
,,,A,N0000002,О4,(О4) HD1500-8,"36,4","28,9",1200,100,2-0175,HD1500-8_E01_01
,,,A,N0000002,О5,(О5) HD1500-8,119,73,1200,100,2-0175,HD1500-8_E01_01
,,,A,N0000002,ТУ,(ТУ) HD1500-8,"130,9","57,7",1200,100,2-0262,HD1500-8_E01_01
,,,A,N0000003,69,(69) HD785-5,39,"19,5",1200,100,2-0266,HD785-5_E01_01
,,,A,N0000003,70,(70) HD785-5,"110,5","60,5",1200,100,2-0269,HD785-5_E01_01
,,,A,N0000003,82,(82) HD785-5,"53,5","22,5",1200,100,2-0285,HD785-5_E01_01
,,,A,N0000003,87,(87) HD785-5,16,8,1200,100,2-0265,HD785-5_E01_01
,,,A,N0000003,ЗД,(ЗД) HD785-5,222,"99,5",1200,100,2-0269,HD785-5_E01_01
,,,A,N0000003,ЗЗ,(ЗЗ) HD785-5,"46,8","24,8",1200,100,2-0259,HD785-5_E01_01
,,,A,N0000003,ЗК,(ЗК) HD785-5,"146,7","72,2",1200,100,2-0285,HD785-5_E01_01
,,,A,N0000003,ЗП,(ЗП) HD785-5,67,"32,5",1200,100,2-0258,HD785-5_E01_01
,,,A,N0000003,ЗС,(ЗС) HD785-5,"12,1","8,8",1200,100,2-0286,HD785-5_E01_01
,,,A,N0000003,О1,(О1) HD785-5,21,"19,2",1200,100,2-0255,HD785-5_E01_01
,,,A,N0000003,О2,(О2) HD785-5,26,"24,2",1200,100,2-0255,HD785-5_E01_01
,,,A,N0000003,О3,(О3) HD785-5,"54,7","40,9",1200,100,2-0255,HD785-5_E01_01
,,,A,N0000003,О4,(О4) HD785-5,"111,8",81,1200,100,2-0255,HD785-5_E01_01
,,,A,N0000003,ТП,(ТП) HD785-5,47,29,1200,100,2-0261,HD785-5_E01_01
,,,A,N0000003,ТС,(ТС) HD785-5,"41,6","22,55",1200,100,2-0263,HD785-5_E01_01
,,,A,N0000003,ТУ,(ТУ) HD785-5,"302,1","135,3",1200,100,2-0262,HD785-5_E01_01
,,,A,N0000004,69,(69) HD785-7,48,24,1200,100,2-0266,HD785-7_E01_01
,,,A,N0000004,70,(70) HD785-7,"126,5","70,5",1200,100,2-0269,HD785-7_E01_01
,,,A,N0000004,82,(82) HD785-7,"53,5","22,5",1200,100,2-0264,HD785-7_E01_01
,,,A,N0000004,87,(87) HD785-7,"15,5","9,5",1200,100,2-0267,HD785-7_E01_01
,,,A,N0000004,ЗД,(ЗД) HD785-7,213,"96,5",1200,100,2-0269,HD785-7_E01_01
,,,A,N0000004,ЗЗ,(ЗЗ) HD785-7,"46,8","24,8",1200,100,2-0259,HD785-7_E01_01
,,,A,N0000004,ЗК,(ЗК) HD785-7,"150,2","72,7",1200,100,2-0264,HD785-7_E01_01
,,,A,N0000004,ЗП,(ЗП) HD785-7,71,"34,5",1200,100,2-0258,HD785-7_E01_01
,,,A,N0000004,ЗС,(ЗС) HD785-7,"12,1","8,8",1200,100,2-0286,HD785-7_E01_01
,,,A,N0000004,О1,(О1) HD785-7,"18,7","17,9",1200,100,2-0164,HD785-7_E01_01
,,,A,N0000004,О2,(О2) HD785-7,"26,8",26,1200,100,2-0164,HD785-7_E01_01
,,,A,N0000004,О3,(О3) HD785-7,"53,3","40,5",1200,100,2-0164,HD785-7_E01_01
,,,A,N0000004,О4,(О4) HD785-7,"95,8",61,1200,100,2-0164,HD785-7_E01_01
,,,A,N0000004,ТУ,(ТУ) HD785-7,"304,1","137,3",1200,100,2-0262,HD785-7_E01_01
,,,A,N0000005,О1,(ТО1) БЕЛАЗ-74131,"26,1","26,1",1200,100,2-1988,960000005
,,,A,N0000005,О2,(ТО2) БЕЛАЗ-74131,"41,3","41,3",1200,100,2-1988,960000005
,,,A,N0000005,О3,(ТО3) БЕЛАЗ-74131,"69,1","69,1",1200,100,2-1988,960000005
,,,A,N0000008,69,(69) CM 785,"309,4","146,4",1200,100,2-0194,CM 785_E02_01
,,,A,N0000008,70,(70) CM 785,"110,3","68,7",1200,100,2-0271,D155A-5_E05_02
,,,A,N0000008,87,(87) CM 785,"25,2","24,2",1200,100,2-0268,D155A-5_E05_02
,,,A,N0000008,ЗД,(ЗД) CM 785,"522,5","227,5",1200,100,2-0271,D155A-5_E05_02
,,,A,N0000008,О1,(О1) CM 785,"14,8","12,3",1200,100,2-0175,CM 785_E02_01
,,,A,N0000008,О2,(О2) CM 785,"16,9","14,4",1200,100,2-0175,CM 785_E02_01
,,,A,N0000008,О3,(О3) CM 785,"32,2","25,2",1200,100,2-0175,CM 785_E02_01
,,,A,N0000008,О4,(О4) CM 785,"59,1","50,1",1200,100,2-0175,CM 785_E02_01
,,,A,N0000008,О5,(О5) CM 785,"307,7","188,7",1200,100,2-0175,CM 785_E02_01
,,,A,N0000008,Р0,(Р0) CM 785,"363,1","170,8",1200,100,2-0272,D155A-5_E05_02
,,,A,N0000008,ТП,(ТП) CM 785,"214,1","106,1",1200,100,2-0273,D155A-5_E05_02
,,,A,N0000009,7,(КР гс) DM45/LP,480,120,1200,100,2-0176,DM45/LP_E02_01
,,,A,N0000009,34,(КР хч) DM45/LP,"0,017","0,017",1200,100,2-0180,DM45/LP_E02_01
,,,A,N0000009,69,(69) DM 45LP,"742,4","277,4",1200,100,2-0194,DM 45LP_E02_01
,,,A,N0000009,70,(70) DM 45LP,142,"81,4",1200,100,2-0271,DM45/LP_E02_01
,,,A,N0000009,87,(87) DM 45LP,"40,4","30,4",1200,100,2-0268,DM 45LP_E02_01
,,,A,N0000009,ЗД,(ЗД) DM 45LP,465,166,1200,100,2-0271,DM45/LP_E02_01
,,,A,N0000009,О1,(О1) DM 45LP,"22,9","19,2",1200,100,2-0175,DM45/LP_E02_01
,,,A,N0000009,О2,(О2) DM 45LP,"23,9","20,2",1200,100,2-0175,DM45/LP_E02_01
,,,A,N0000009,О3,(О3) DM 45LP,"33,3","27,2",1200,100,2-0175,DM45/LP_E02_01
,,,A,N0000009,О4,(О4) DM 45LP,"58,6","49,5",1200,100,2-0175,DM45/LP_E02_01
,,,A,N0000009,О5,(О5) DM 45LP,"398,6","201,6",1200,100,2-0175,DM45/LP_E02_01
,,,A,N0000009,Р0,(Р0) DM 45LP,"421,3",167,1200,100,2-0272,DM45/LP_E02_01
,,,A,N0000009,ТП,(ТП) DM 45LP,238,104,1200,100,2-0273,DM45/LP_E02_01
,,,A,N0000010,69,(69) DML HP 1450,720,249,1200,100,2-0194,DML HP 1450_E02_01
,,,A,N0000010,70,(70) DML HP 1450,50,"42,4",1200,100,2-0271,DML HP 1450_E02_01
,,,A,N0000010,87,(87) DML HP 1450,"16,5","14,3",1200,100,2-0268,DML HP 1450_E02_01
,,,A,N0000010,ЗД,(ЗД) DML HP 1450,207,93,1200,100,2-0271,DML HP 1450_E02_01
,,,A,N0000010,О1,(О1) DML HP 1450,"20,1","16,5",1200,100,2-0175,DML HP 1450_E02_01
,,,A,N0000010,О2,(О2) DML HP 1450,"21,3","17,7",1200,100,2-0175,DML HP 1450_E02_01
,,,A,N0000010,О3,(О3) DML HP 1450,30,"23,4",1200,100,2-0175,DML HP 1450_E02_01
,,,A,N0000010,О4,(О4) DML HP 1450,"50,4","39,8",1200,100,2-0175,DML HP 1450_E02_01
,,,A,N0000010,О5,(О5) DML HP 1450,"295,9","160,3",1200,100,2-0175,DML HP 1450_E02_01
,,,A,N0000010,Р0,(Р0) DML HP 1450,"375,1","147,2",1200,100,2-0272,DML HP 1450_E02_01
,,,A,N0000010,ТП,(ТП) DML HP 1450,92,48,1200,100,2-0273,DML HP 1450_E02_01
,,,A,N0000011,7,(КР гс) SmartROC D65-10LF,480,120,1200,100,2-0407,КР ГС SMARTROC D65-10LF
,,,A,N0000011,34,(КР хч) SmartROC D65-10LF,504,168,1200,100,2-0180,КР ХЧ SMARTROC D65-10LF
,,,A,N0000011,69,(ТР гс) SmartROC D65-10LF,160,85,1200,100,2-0407,ТР ГС SMARTROC D65-10LF
,,,A,N0000011,70,(ТР двс) SmartROC D65-10LF,44,"36,4",1200,100,2-0328,ТР ДВС SMARTROC D65-10LF
,,,A,N0000011,87,(ТР эл.об) SmartROC D65-10LF,"26,8","25,8",1200,100,2-0268,ТР ЭЛ.ОБ SMARTROC D65-10LF
,,,A,N0000011,ЗД,(Замена двс) SmartROC D65-10LF,297,110,1200,100,2-0328,ЗАМЕНА ДВС SMARTROC D65-10LF
,,,A,N0000011,КО,(КР раб.об) SmartROC D65-10LF,480,160,1200,100,2-0406,КР РАБ.ОБ SMARTROC D65-10LF
,,,A,N0000011,О1,(ТО1) SmartROC D65-10LF,"36,1","27,9",1200,100,2-0405,ТО1 SMARTROC D65-10LF
,,,A,N0000011,О2,(ТО2) SmartROC D65-10LF,"38,1","29,9",1200,100,2-0405,ТО2 SMARTROC D65-10LF
,,,A,N0000011,О3,(ТО3) SmartROC D65-10LF,"53,9","40,7",1200,100,2-0405,ТО3 SMARTROC D65-10LF
,,,A,N0000011,О4,(ТО4) SmartROC D65-10LF,"42,8","34,6",1200,100,2-0405,ТО4 SMARTROC D65-10LF
,,,A,N0000011,О5,(ТО5) SmartROC D65-10LF,82,"65,8",1200,100,2-0405,ТО5 SMARTROC D65-10LF
,,,A,N0000011,О6,(ТО6) SmartROC D65-10LF,"48,3","40,1",1200,100,2-0405,ТО6 SMARTROC D65-10LF
,,,A,N0000011,О7,(ТО7) SmartROC D65-10LF,84,"67,8",1200,100,2-0405,ТО7 SMARTROC D65-10LF
,,,A,N0000011,Р0,(ТР раб.об) SmartROC D65-10LF,"184,6","112,6",1200,100,2-0406,ТР РАБ.ОБ SMARTROC D65-10LF
,,,A,N0000011,ТП,(ТР пнс) SmartROC D65-10LF,171,88,1200,100,2-0273,ТР ПНС SMARTROC D65-10LF
,,,A,N0000012,7,(КР гс) СБШ-250 МНА-32,360,120,1200,100,2-0186,КР ГС СБШ-250 МНА-32
,,,A,N0000012,22,(КР компр) СБШ-250 МНА-32,672,168,1200,100,2-0190,КР КОМПР СБШ-250 МНА-32
,,,A,N0000012,34,(КР хч) СБШ-250 МНА-32,"1 200,000",240,1200,100,2-0188,КР ХЧ СБШ-250 МНА-32
,,,A,N0000012,69,(ТР гс) СБШ-250 МНА-32,"605,4","162,1",1200,100,2-0252,ТР ГС СБШ-250 МНА-32
,,,A,N0000012,85,(ТР хч) СБШ-250 МНА-32,354,126,1200,100,2-0254,СБШ-250 МНА-32_E02_02
,,,A,N0000012,О1,(ТО1) СБШ-250 МНА-32,"90,367","51,167",1200,100,2-0282,ТО1 СБШ-250 МНА-32
,,,A,N0000012,О2,(ТО2) СБШ-250 МНА-32,"110,6","66,4",1200,100,2-0282,СБШ-250 МНА-32_E02_02
,,,A,N0000012,О3,(ТО3) СБШ-250 МНА-32,"271,4","133,2",1200,100,2-0282,ТО3 СБШ-250 МНА-32
,,,A,N0000012,Р0,(ТР раб.об) СБШ-250 МНА-32,"379,7","130,7",1200,100,2-0284,ТР РАБ.ОБ СБШ-250 МНА-32
,,,A,N0000012,ТП,(ТР пнс) СБШ-250 МНА-32,"184,4","76,4",1200,100,2-0283,ТР ПНС СБШ-250 МНА-32
,,,A,N0000013,69,(69) PC2000-8,"945,1","292,5",1200,100,2-0194,PC2000-8_E03_01
,,,A,N0000013,70,(70) PC2000-8,"151,7",69,1200,100,2-0269,PC2000-8_E03_01
,,,A,N0000013,87,(87) PC2000-8,"54,3","54,3",1200,100,2-0268,PC2000-8_E03_01
,,,A,N0000013,ЗД,(ЗД) PC2000-8,"489,2","149,2",1200,100,2-0269,PC2000-8_E03_01
,,,A,N0000013,О1,(О1) PC2000-8,"38,5","28,5",1200,100,2-0164,PC2000-8_E03_01
,,,A,N0000013,О2,(О2) PC2000-8,"40,3","30,3",1200,100,2-0164,PC2000-8_E03_01
,,,A,N0000013,О3,(О3) PC2000-8,"84,8","56,8",1200,100,2-0164,PC2000-8_E03_01
,,,A,N0000013,О4,(О4) PC2000-8,"537,3","219,3",1200,100,2-0164,PC2000-8_E03_01
,,,A,N0000013,Р2,(Р2) PC2000-8,672,168,1200,100,2-0276,PC2000-8_E03_01
,,,A,N0000013,РО,(РО) PC2000-8,"68,7","35,5",1200,100,2-0276,PC2000-8_E03_01
,,,A,N0000014,69,(69) PC220-8,"307,2","155,2",1200,100,2-0194,PC220-8_E03_01
,,,A,N0000014,70,(70) PC220-8,122,70,1200,100,2-0269,PC220-8_E03_01
,,,A,N0000014,87,(87) PC220-8,"45,3","44,3",1200,100,2-0268,PC220-8_E03_01
,,,A,N0000014,ЗД,(ЗД) PC220-8,"288,6","152,3",1200,100,2-0269,PC220-8_E03_01
,,,A,N0000014,О1,(О1) PC220-8,"17,4","15,4",1200,100,2-0164,PC220-8_E03_01
,,,A,N0000014,О2,(О2) PC220-8,"19,9","17,3",1200,100,2-0164,PC220-8_E03_01
,,,A,N0000014,О3,(О3) PC220-8,"34,6","29,4",1200,100,2-0164,PC220-8_E03_01
,,,A,N0000014,О4,(О4) PC220-8,"244,5","145,3",1200,100,2-0164,PC220-8_E03_01
,,,A,N0000014,Р2,(Р2) PC220-8,318,98,1200,100,2-0278,PC220-8_E03_01
,,,A,N0000014,РО,(РО) PC220-8,"23,5","17,5",1200,100,2-0278,PC220-8_E03_01
,,,A,N0000015,69,(69) PC400-7,250,115,1200,100,2-0194,PC400-7_E03_01
,,,A,N0000015,70,(70) PC400-7,"25,6",16,1200,100,2-0269,PC400-7_E03_01
,,,A,N0000015,87,(87) PC400-7,"31,6","30,6",1200,100,2-0268,PC400-7_E03_01
,,,A,N0000015,ЗД,(ЗД) PC400-7,"275,6","139,3",1200,100,2-0269,PC400-7_E03_01
,,,A,N0000015,О1,(О1) PC400-7,11,"8,4",1200,100,2-0255,PC400-7_E03_01
,,,A,N0000015,О2,(О2) PC400-7,"13,7","10,5",1200,100,2-0255,PC400-7_E03_01
,,,A,N0000015,О3,(О3) PC400-7,"27,7","21,9",1200,100,2-0255,PC400-7_E03_01
,,,A,N0000015,О4,(О4) PC400-7,"230,2","130,4",1200,100,2-0255,PC400-7_E03_01
,,,A,N0000015,Р2,(Р2) PC400-7,"329,2","113,6",1200,100,2-0278,PC400-7_E03_01
,,,A,N0000015,РО,(РО) PC400-7,"81,2","39,6",1200,100,2-0278,PC400-7_E03_01
,,,A,N0000019,69,(ТР гс) WK-20,56,32,1200,100,2-0407,WK-20_E03_02
,,,A,N0000019,85,(ТР хч) WK-20,"1 031,300","268,3",1200,100,2-0362,WK-20_E03_02
,,,A,N0000019,КР,(КР) WK-20,"5 952,000",744,1200,100,2-0360,WK-20_E03_02
,,,A,N0000019,О1,(ТО1) WK-20,"44,7","29,5",1200,100,2-0360,WK-20_E03_02
,,,A,N0000019,О2,(ТО2) WK-20,"51,8","33,1",1200,100,2-0360,WK-20_E03_02
,,,A,N0000019,О3,(ТО3) WK-20,"52,3","33,6",1200,100,2-0360,WK-20_E03_02
,,,A,N0000019,О4,(ТО4) WK-20,"58,3","37,1",1200,100,2-0360,WK-20_E03_02
,,,A,N0000019,О5,(ТО5) WK-20,"217,6","93,4",1200,100,2-0360,WK-20_E03_02
,,,A,N0000019,О6,(ТО6) WK-20,"127,3","80,1",1200,100,2-0360,WK-20_E03_02
,,,A,N0000019,Р2,(ТР2 раб.об) WK-20,"331,2","91,2",1200,100,2-0361,WK-20_E03_02
,,,A,N0000019,РО,(ТР1 раб.об) WK-20,"463,1","154,5",1200,100,2-0361,WK-20_E03_02
,,,A,N0000019,ТП,(ТР пнс) WK-20,107,56,1200,100,2-0273,WK-20_E03_02
,,,A,N0000020,74,(ТР ковш) ЭКГ-10,"1 742,000",726,1200,100,2-0365,ЭКГ-10_E03_02
,,,A,N0000020,85,(ТР хч) ЭКГ-10,"267,6",102,1200,100,2-0320,ЭКГ-10_E03_02
