Ед. оборудов.,Техместо,Тип техкарты,Группа,СчтГрупТехкарт,Группа_СчетГруппТехкарт,"Трудоёмкость ТК, ч","Продолжительность операций ТК, ч",Описание,Завод,Гр. плановиков,Стратегия,Внешний ид.,Метка удаления,Монтажный узел,Статус,Дата изменения,Дата создания,Рабочее место,Завод РабМесто,Действит. с,ИндУдаления
,,A,N0101286,ТР,N0101286_ТР,"96,000","24,000",(ТР) Composit_E24_05 поз. 23-3/4 (всас),1200,100,1-1951,960001286,,960001286,1,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0111286,ТР,N0111286_ТР,"96,000","24,000",(ТР) хвост.гравитац.расширение,1200,100,1-1951,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0121286,КР,N0121286_КР,"192,000","48,000",(КР) питание концентраторов ГМО,1200,100,1-1951,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0131286,КР,N0131286_КР,"288,000","48,000",(КР) хвосты гравитации,1200,100,1-1951,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0141286,ТР,N0141286_ТР,"48,000","12,000",(ТР) слив обогащенного продукта,1200,100,1-1951,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0151286,КР,N0151286_КР,"288,000","72,000",(КР) УВКЗ,1200,100,1-1951,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0161286,КР,N0161286_КР,"288,000","48,000",(КР) трубопровод пенных насосов,1200,100,1-2020,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0171286,Т1,N0171286_Т1,"18,000","6,000",(Т1) питание мельницы М15-1,1200,100,1-1945,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0171286,Т2,N0171286_Т2,"36,000","12,000",(Т2) питание мельницы М15-1,1200,100,1-1945,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0181286,ТР,N0181286_ТР,"36,000","12,000",(ТР) питание мельницы М15-2,1200,100,1-1945,960001286,,960001286,4,2/23/2021,2/23/2021,C-ZIFROO,1200,2/23/2021,
,,A,N0191286,КР,N0191286_КР,"192,000","48,000",(КР) гидротранспорт,1200,100,1-1931,960001286,,960001286,1,3/8/2021,3/8/2021,C-ZIFROO,1200,3/8/2021,
,,A,O0000001,7,O0000001_7,"360,000","120,000",(КР гс) 785C,1200,100,2-0315,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,8,O0000001_8,"720,000","240,000",(КР гт) 785C,1200,100,2-0314,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,28,O0000001_28,"72,000","24,000",(КР под.зад) 785C,1200,100,2-0227,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,29,O0000001_29,"144,000","48,000",(КР под.пер) 785C,1200,100,2-0228,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,31,O0000001_31,"144,000","48,000",(КР ступ) 785C,1200,100,2-0162,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,70,O0000001_70,"88,500","51,700",(ТР двс) 785C,1200,100,2-0312,785C_E01_01,,960000001,5,2/24/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,87,O0000001_87,"17,000","14,000",(ТР эл.об) 785C,1200,100,2-0260,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,ЗГ,O0000001_ЗГ,"196,500","86,000",(Замена гт) 785C,1200,100,2-0314,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,ЗД,O0000001_ЗД,"214,500","107,500",(Замена двс) 785C,1200,100,2-0312,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,ЗЗ,O0000001_ЗЗ,"77,800","33,800",(Замена куз) 785C,1200,100,2-0259,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,ЗК,O0000001_ЗК,"59,500","36,500",(Замена кпп) 785C,1200,100,2-0313,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,ЗП,O0000001_ЗП,"72,000","34,500",(Замена кон.пер) 785C,1200,100,2-0258,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,ЗС,O0000001_ЗС,"19,700","14,000",(Замена колеса) 785C,1200,100,2-0286,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,О1,O0000001_О1,"23,300","21,800",(ТО1) 785C,1200,100,2-0255,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,О2,O0000001_О2,"29,100","27,600",(ТО2) 785C,1200,100,2-0255,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,О3,O0000001_О3,"36,100","33,100",(ТО3) 785C,1200,100,2-0255,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,О4,O0000001_О4,"54,600","46,600",(ТО4) 785C,1200,100,2-0255,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,О5,O0000001_О5,"178,400","96,900",(ТО5) 785C,1200,100,2-0255,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,ТП,O0000001_ТП,"46,000","18,000",(ТР пнс) 785C,1200,100,2-0261,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000001,ТУ,O0000001_ТУ,"92,000","45,000",(ТР рул.упр) 785C,1200,100,2-0262,785C_E01_01,,960000001,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,7,O0000002_7,"360,000","120,000",(КР гс) HD1500-8,1200,100,2-0336,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,8,O0000002_8,"720,000","240,000",(КР гт) HD1500-8,1200,100,2-0337,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,28,O0000002_28,"72,000","24,000",(КР под.зад) HD1500-8,1200,100,2-0227,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,29,O0000002_29,"144,000","48,000",(КР под.пер) HD1500-8,1200,100,2-0228,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,31,O0000002_31,"144,000","48,000",(КР ступ) HD1500-8,1200,100,2-0162,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,69,O0000002_69,"67,000","26,000",(ТР гс) HD1500-8,1200,100,2-0336,HD1500-8_E01_01,,960000002,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,ЗД,O0000002_ЗД,"269,500","122,700",(Замена двс) HD1500-8,1200,100,2-0104,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,ЗЗ,O0000002_ЗЗ,"66,800","27,300",(Замена куз) HD1500-8,1200,100,2-0259,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,ЗК,O0000002_ЗК,"206,200","96,700",(Замена кпп) HD1500-8,1200,100,2-0363,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,ЗП,O0000002_ЗП,"80,600","37,800",(Замена кон.пер) HD1500-8,1200,100,2-0258,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,ЗС,O0000002_ЗС,"19,700","14,000",(Замена колеса) HD1500-8,1200,100,2-0286,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,О1,O0000002_О1,"11,300","10,800",(ТО1) HD1500-8,1200,100,2-0175,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,О2,O0000002_О2,"15,200","14,200",(ТО2) HD1500-8,1200,100,2-0175,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,О3,O0000002_О3,"21,600","20,400",(ТО3) HD1500-8,1200,100,2-0175,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,О4,O0000002_О4,"35,900","29,200",(ТО4) HD1500-8,1200,100,2-0175,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,О5,O0000002_О5,"119,500","74,300",(ТО5) HD1500-8,1200,100,2-0175,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000002,ТУ,O0000002_ТУ,"130,900","58,700",(ТР рул.упр) HD1500-8,1200,100,2-0262,HD1500-8_E01_01,,960000002,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,7,O0000003_7,"360,000","120,000",(КР гс) HD785-5,1200,100,2-0336,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,8,O0000003_8,"720,000","240,000",(КР гт) HD785-5,1200,100,2-0337,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,28,O0000003_28,"72,000","24,000",(КР под.зад) HD785-5,1200,100,2-0227,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,29,O0000003_29,"144,000","48,000",(КР под.пер) HD785-5,1200,100,2-0228,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,31,O0000003_31,"144,000","48,000",(КР ступ) HD785-5,1200,100,2-0162,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,69,O0000003_69,"39,000","19,500",(ТР гс) HD785-5,1200,100,2-0336,HD785-5_E01_01,,960000003,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,70,O0000003_70,"110,500","60,500",(ТР двс) HD785-5,1200,100,2-0325,HD785-5_E01_01,,960000003,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,82,O0000003_82,"53,500","22,500",(ТР тс) HD785-5,1200,100,2-0369,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,87,O0000003_87,"16,000","8,000",(ТР эл.об) HD785-5,1200,100,2-0265,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,ЗД,O0000003_ЗД,"222,000","99,500",(Замена двс) HD785-5,1200,100,2-0325,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,ЗЗ,O0000003_ЗЗ,"46,800","24,800",(Замена куз) HD785-5,1200,100,2-0259,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,ЗК,O0000003_ЗК,"146,700","72,200",(Замена кпп) HD785-5,1200,100,2-0369,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,ЗП,O0000003_ЗП,"67,000","32,500",(Замена кон.пер) HD785-5,1200,100,2-0258,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,ЗС,O0000003_ЗС,"12,100","8,800",(Замена колеса) HD785-5,1200,100,2-0286,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,О1,O0000003_О1,"20,600","19,600",(ТО1) HD785-5,1200,100,2-0164,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,О2,O0000003_О2,"25,100","24,100",(ТО2) HD785-5,1200,100,2-0164,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,О3,O0000003_О3,"53,700","40,700",(ТО3) HD785-5,1200,100,2-0164,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,О4,O0000003_О4,"110,000","81,000",(ТО4) HD785-5,1200,100,2-0164,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,ТП,O0000003_ТП,"47,000","29,000",(ТР пнс) HD785-5,1200,100,2-0261,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,ТС,O0000003_ТС,"41,600","22,800",(ТР ступ) HD785-5,1200,100,2-0263,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000003,ТУ,O0000003_ТУ,"302,100","135,300",(ТР рул.упр) HD785-5,1200,100,2-0262,HD785-5_E01_01,,960000003,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,7,O0000004_7,"360,000","120,000",(КР гс) HD785-7,1200,100,2-0336,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,8,O0000004_8,"720,000","240,000",(КР гт) HD785-7,1200,100,2-0337,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,28,O0000004_28,"72,000","24,000",(КР под.зад) HD785-7,1200,100,2-0227,HD785-7_E01_01,,960000004,4,2/1/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,29,O0000004_29,"144,000","48,000",(КР под.пер) HD785-7,1200,100,2-0228,HD785-7_E01_01,,960000004,4,2/1/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,31,O0000004_31,"144,000","48,000",(КР ступ) HD785-7,1200,100,2-0162,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,69,O0000004_69,"48,000","24,000",(ТР гс) HD785-7,1200,100,2-0336,HD785-7_E01_01,,960000004,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,70,O0000004_70,"126,500","70,500",(ТР двс) HD785-7,1200,100,2-0331,HD785-7_E01_01,,960000004,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,82,O0000004_82,"53,500","22,500",(ТР тс) HD785-7,1200,100,2-0335,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,87,O0000004_87,"15,500","9,500",(ТР эл.об) HD785-7,1200,100,2-0267,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,ЗД,O0000004_ЗД,"213,000","96,500",(Замена двс) HD785-7,1200,100,2-0331,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,ЗЗ,O0000004_ЗЗ,"46,800","24,800",(Замена куз) HD785-7,1200,100,2-0259,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,ЗК,O0000004_ЗК,"150,200","72,700",(Замена кпп) HD785-7,1200,100,2-0335,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,ЗП,O0000004_ЗП,"71,000","34,500",(Замена кон.пер) HD785-7,1200,100,2-0258,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,ЗС,O0000004_ЗС,"12,100","8,800",(Замена колеса) HD785-7,1200,100,2-0286,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,О1,O0000004_О1,"18,700","18,700",(ТО1) HD785-7,1200,100,2-0164,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,О2,O0000004_О2,"26,800","26,800",(ТО2) HD785-7,1200,100,2-0164,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,О3,O0000004_О3,"53,300","41,300",(ТО3) HD785-7,1200,100,2-0164,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,О4,O0000004_О4,"95,800","61,800",(ТО4) HD785-7,1200,100,2-0164,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000004,ТУ,O0000004_ТУ,"304,100","137,300",(ТР рул.упр) HD785-7,1200,100,2-0262,HD785-7_E01_01,,960000004,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,7,O0000008_7,"480,000","120,000",(КР гс) CM 785,1200,100,2-0327,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,22,O0000008_22,"216,000","72,000",(КР компр) CM 785,1200,100,2-0330,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,34,O0000008_34,"504,000","168,000",(КР хч) CM 785,1200,100,2-0180,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,69,O0000008_69,"309,400","146,400",(ТР гс) CM 785,1200,100,2-0327,CM 785_E02_01,,960000008,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,70,O0000008_70,"110,300","68,700",(ТР двс) CM 785,1200,100,2-0328,CM 785_E02_01,,960000008,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,87,O0000008_87,"25,200","24,200",(ТР эл.об) CM 785,1200,100,2-0268,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,ЗД,O0000008_ЗД,"522,500","227,500",(Замена двс) CM 785,1200,100,2-0328,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,КО,O0000008_КО,"216,000","72,000",(КР раб.об) CM 785,1200,100,2-0329,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,О1,O0000008_О1,"14,800","12,300",(ТО1) CM 785,1200,100,2-0393,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,О2,O0000008_О2,"16,900","14,400",(ТО2) CM 785,1200,100,2-0393,CM 785_E02_01,,960000008,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,О3,O0000008_О3,"32,200","25,200",(ТО3) CM 785,1200,100,2-0393,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,О4,O0000008_О4,"59,100","50,100",(ТО4) CM 785,1200,100,2-0393,CM 785_E02_01,,960000008,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,О5,O0000008_О5,"307,700","188,700",(ТО5) CM 785,1200,100,2-0393,CM 785_E02_01,,960000008,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,Р0,O0000008_Р0,"363,100","170,800",(ТР раб.об) CM 785,1200,100,2-0329,CM 785_E02_01,,960000008,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000008,ТП,O0000008_ТП,"214,100","106,100",(ТР пнс) CM 785,1200,100,2-0330,CM 785_E02_01,,960000008,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,7,O0000009_7,"480,000","120,000",(КР гс) DM45/LP,1200,100,2-0176,КР ГС DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,22,O0000009_22,"216,000","72,000",(КР компр) DM45/LP,1200,100,2-0330,КР КОМПР DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,34,O0000009_34,"504,000","168,000",(КР хч) DM45/LP,1200,100,2-0180,КР ХЧ DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,69,O0000009_69,"742,400","277,400",(ТР гс) DM45/LP,1200,100,2-0194,ТР ГС DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,70,O0000009_70,"142,000","81,400",(ТР двс) DM45/LP,1200,100,2-0328,ТР ДВС DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,87,O0000009_87,"40,400","30,400",(ТР эл.об) DM45/LP,1200,100,2-0268,ТР ЭЛ.ОБ DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,ЗД,O0000009_ЗД,"465,000","166,000",(Замена двс) DM45/LP,1200,100,2-0328,ЗАМЕНА ДВС DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,КО,O0000009_КО,"384,000","192,000",(КР раб.об) DM45/LP,1200,100,2-0338,КР РАБ.ОБ DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,О1,O0000009_О1,"22,900","19,300",(ТО1) DM45/LP,1200,100,2-0175,ТО1 DM45/LP,,960000009,4,9/11/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,О2,O0000009_О2,"23,900","20,300",(ТО2) DM45/LP,1200,100,2-0175,ТО2 DM45/LP,,960000009,4,9/11/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,О3,O0000009_О3,"33,300","27,300",(ТО3) DM45/LP,1200,100,2-0175,ТО3 DM45/LP,,960000009,4,9/11/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,О4,O0000009_О4,"58,600","49,600",(ТО4) DM45/LP,1200,100,2-0175,ТО4 DM45/LP,,960000009,4,9/11/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,О5,O0000009_О5,"398,600","201,600",(ТО5) DM45/LP,1200,100,2-0175,ТО5 DM45/LP,,960000009,4,9/11/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,Р0,O0000009_Р0,"421,300","167,000",(ТР раб.об) DM45/LP,1200,100,2-0338,ТР РАБ.ОБ DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000009,ТП,O0000009_ТП,"238,000","104,000",(ТР пнс) DM45/LP,1200,100,2-0330,ТР ПНС DM45/LP,,960000009,4,1/12/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,7,O0000010_7,"480,000","120,000",(КР гс) DML HP 1450,1200,100,2-0176,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,22,O0000010_22,"216,000","72,000",(КР компр) DML HP 1450,1200,100,2-0174,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,34,O0000010_34,"504,000","168,000",(КР хч) DML HP 1450,1200,100,2-0180,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,69,O0000010_69,"720,000","249,000",(ТР гс) DML HP 1450,1200,100,2-0218,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,70,O0000010_70,"50,000","42,400",(ТР двс) DML HP 1450,1200,100,2-0328,DML HP 1450_E02_01,,960000010,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,87,O0000010_87,"16,500","14,500",(ТР эл.об) DML HP 1450,1200,100,2-0268,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,ЗД,O0000010_ЗД,"207,000","93,000",(Замена двс) DML HP 1450,1200,100,2-0328,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,КО,O0000010_КО,"216,000","72,000",(КР раб.об) DML HP 1450,1200,100,2-0179,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,О1,O0000010_О1,"20,100","16,500",(ТО1) DML HP 1450,1200,100,2-0171,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,О2,O0000010_О2,"21,300","17,700",(ТО2) DML HP 1450,1200,100,2-0171,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,О3,O0000010_О3,"30,000","23,400",(ТО3) DML HP 1450,1200,100,2-0171,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,О4,O0000010_О4,"58,400","43,800",(ТО4) DML HP 1450,1200,100,2-0171,DML HP 1450_E02_01,,960000010,4,11/18/2021,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,О5,O0000010_О5,"295,900","160,300",(ТО5) DML HP 1450,1200,100,2-0171,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,Р0,O0000010_Р0,"375,100","147,200",(ТР раб.об) DML HP 1450,1200,100,2-0406,DML HP 1450_E02_01,,960000010,4,9/24/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000010,ТП,O0000010_ТП,"92,000","48,000",(ТР пнс) DML HP 1450,1200,100,2-0273,DML HP 1450_E02_01,,960000010,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
,,A,O0000013,7,O0000013_7,"2 880,000","480,000",(КР гс) PC2000-8,1200,100,2-0333,PC2000-8_E03_01,,960000013,4,9/23/2020,9/11/2020,VER-TIP,1200,6/1/2019,
